# Internal Shock Dynamics
# t_e (s) 	 t_a (s) 	 delt_a (s) 	 B_eq (G) 	 Gamma_e 	 E_syn (keV) 	 Gamma_r 	 L_diss (erg/s) 	 nu_c (Hz) 	 nu_m (Hz) 	 shell_index 	 a_syn 	 tau 	 relvel

294137 	 8.42511 	 2.225 	 56.1559 	 6224.94 	 9.32402 	 257.092 	 1.6255e+48 	 1.91186e+18 	 6.09132e+15 	 762 	 0.0668387 	 0.000273691 	 0.474368
296291 	 8.44141 	 2.23605 	 55.5891 	 6189.58 	 9.13602 	 257.393 	 1.61863e+48 	 1.9515e+18 	 5.96152e+15 	 763 	 0.0668387 	 0.000269727 	 0.473228
298459 	 8.45777 	 2.24718 	 55.0156 	 6151.58 	 8.94152 	 257.693 	 1.61107e+48 	 1.99329e+18 	 5.82781e+15 	 764 	 0.0668387 	 0.000265326 	 0.47208
299898 	 8.46861 	 2.26336 	 26.6652 	 1459.09 	 0.243528 	 257.388 	 8.19142e+47 	 1.72567e+19 	 1.58912e+14 	 473 	 0.0668387 	 0.000261691 	 0.246896
300639 	 8.4742 	 2.26372 	 54.5824 	 6143.88 	 8.84865 	 257.686 	 1.60953e+48 	 2.01141e+18 	 5.76745e+15 	 765 	 0.0668387 	 0.000260403 	 0.471842
302829 	 8.49069 	 2.27497 	 54.0444 	 6111.41 	 8.67905 	 257.982 	 1.60341e+48 	 2.05164e+18 	 5.6504e+15 	 766 	 0.0668387 	 0.00025617 	 0.470678
305033 	 8.50725 	 2.28629 	 53.4884 	 6073.81 	 8.4941 	 258.278 	 1.59593e+48 	 2.09537e+18 	 5.52366e+15 	 767 	 0.0668387 	 0.00025248 	 0.469505
306509 	 8.51831 	 2.3027 	 26.0205 	 1451.32 	 0.235653 	 257.977 	 8.14213e+47 	 1.79424e+19 	 1.53422e+14 	 472 	 0.0668387 	 0.000249011 	 0.246225
307251 	 8.52388 	 2.30303 	 53.0567 	 6063.36 	 8.39637 	 258.271 	 1.59374e+48 	 2.11582e+18 	 5.46026e+15 	 768 	 0.0668387 	 0.00024781 	 0.469231
309477 	 8.54057 	 2.31449 	 52.5136 	 6026.26 	 8.2183 	 258.563 	 1.58639e+48 	 2.16062e+18 	 5.33842e+15 	 769 	 0.0668387 	 0.000243796 	 0.468044
311719 	 8.55734 	 2.32601 	 51.9746 	 5989.05 	 8.04287 	 258.854 	 1.579e+48 	 2.20649e+18 	 5.21859e+15 	 770 	 0.0668387 	 0.000240302 	 0.466847
313245 	 8.56873 	 2.34276 	 25.3844 	 1442.61 	 0.227653 	 258.558 	 8.08736e+47 	 1.86702e+19 	 1.47881e+14 	 471 	 0.0668387 	 0.00023652 	 0.24552
313974 	 8.57418 	 2.34297 	 51.566 	 5980.85 	 7.95758 	 258.847 	 1.57745e+48 	 2.22679e+18 	 5.16339e+15 	 771 	 0.0668387 	 0.000235424 	 0.466537
316239 	 8.59108 	 2.35463 	 51.0285 	 5941.61 	 7.78029 	 259.135 	 1.56952e+48 	 2.2752e+18 	 5.04275e+15 	 772 	 0.0668387 	 0.000232064 	 0.465326
318519 	 8.60806 	 2.36637 	 50.5061 	 5904.83 	 7.61403 	 259.422 	 1.56222e+48 	 2.3233e+18 	 4.92953e+15 	 773 	 0.0668387 	 0.000228753 	 0.464107
320111 	 8.61988 	 2.38354 	 24.7674 	 1434.2 	 0.220023 	 259.13 	 8.03402e+47 	 1.94183e+19 	 1.42609e+14 	 470 	 0.0668387 	 0.000225103 	 0.24478
320813 	 8.62511 	 2.38353 	 50.1088 	 5896.31 	 7.53215 	 259.415 	 1.56064e+48 	 2.34486e+18 	 4.87664e+15 	 774 	 0.0668387 	 0.000224118 	 0.463762
323117 	 8.64223 	 2.39541 	 49.5875 	 5857.51 	 7.36404 	 259.698 	 1.5528e+48 	 2.39565e+18 	 4.7626e+15 	 775 	 0.0668387 	 0.000220933 	 0.462528
325437 	 8.65943 	 2.40737 	 49.0812 	 5821.2 	 7.20658 	 259.981 	 1.5456e+48 	 2.44608e+18 	 4.6557e+15 	 776 	 0.0668387 	 0.000217379 	 0.461286
327108 	 8.67179 	 2.42509 	 24.1591 	 1424.92 	 0.212311 	 259.693 	 7.97562e+47 	 2.02118e+19 	 1.37312e+14 	 469 	 0.0668387 	 0.000214256 	 0.244005
327771 	 8.67671 	 2.42476 	 48.6837 	 5809.73 	 7.11992 	 259.974 	 1.54329e+48 	 2.47065e+18 	 4.59983e+15 	 777 	 0.0668387 	 0.00021339 	 0.460907
330115 	 8.69405 	 2.43686 	 48.1674 	 5768.79 	 6.95292 	 260.253 	 1.53485e+48 	 2.52569e+18 	 4.48712e+15 	 778 	 0.0668387 	 0.000209966 	 0.459651
332476 	 8.71147 	 2.44905 	 47.6766 	 5732.95 	 6.80411 	 260.532 	 1.52775e+48 	 2.57864e+18 	 4.3864e+15 	 779 	 0.0668387 	 0.000206995 	 0.458387
334240 	 8.72447 	 2.4674 	 23.5488 	 1413.53 	 0.204086 	 260.249 	 7.9052e+47 	 2.10821e+19 	 1.31711e+14 	 468 	 0.0668387 	 0.000203948 	 0.243198
334851 	 8.72898 	 2.46667 	 47.2893 	 5721.05 	 6.72066 	 260.525 	 1.52537e+48 	 2.60491e+18 	 4.33271e+15 	 780 	 0.0668387 	 0.000203205 	 0.457973
337236 	 8.74655 	 2.479 	 46.799 	 5683.17 	 6.57015 	 260.8 	 1.51771e+48 	 2.66095e+18 	 4.23121e+15 	 781 	 0.0668387 	 0.000199954 	 0.456696
339639 	 8.76421 	 2.49142 	 46.3127 	 5645.24 	 6.4221 	 261.074 	 1.51002e+48 	 2.71837e+18 	 4.13152e+15 	 782 	 0.0668387 	 0.000197135 	 0.45541
341511 	 8.77795 	 2.51051 	 22.9677 	 1403.75 	 0.19672 	 260.796 	 7.84369e+47 	 2.19496e+19 	 1.26691e+14 	 467 	 0.0668387 	 0.000193774 	 0.242358
342056 	 8.78196 	 2.50928 	 45.9242 	 5630.24 	 6.33428 	 261.068 	 1.50684e+48 	 2.74839e+18 	 4.07512e+15 	 783 	 0.0668387 	 0.000193157 	 0.454964
344484 	 8.79977 	 2.52185 	 45.4488 	 5592.85 	 6.19217 	 261.339 	 1.49928e+48 	 2.80733e+18 	 3.97957e+15 	 784 	 0.0668387 	 0.000190443 	 0.453665
346930 	 8.81767 	 2.53451 	 44.9772 	 5555.43 	 6.05242 	 261.609 	 1.49169e+48 	 2.8677e+18 	 3.88574e+15 	 785 	 0.0668387 	 0.000187768 	 0.452358
348924 	 8.83224 	 2.55445 	 22.3947 	 1393.16 	 0.189319 	 261.334 	 7.77744e+47 	 2.28703e+19 	 1.21673e+14 	 466 	 0.0668387 	 0.000184475 	 0.241485
349391 	 8.83566 	 2.55262 	 44.6085 	 5542.54 	 5.97483 	 261.603 	 1.48912e+48 	 2.89784e+18 	 3.83602e+15 	 786 	 0.0668387 	 0.000183983 	 0.451879
351863 	 8.85372 	 2.56544 	 44.137 	 5503.03 	 5.83366 	 261.87 	 1.48095e+48 	 2.96189e+18 	 3.74156e+15 	 787 	 0.0668387 	 0.000181407 	 0.45056
354353 	 8.87188 	 2.57836 	 43.6691 	 5463.49 	 5.69495 	 262.136 	 1.47275e+48 	 3.02756e+18 	 3.64889e+15 	 788 	 0.0668387 	 0.000178517 	 0.449232
356483 	 8.88738 	 2.59922 	 21.8401 	 1383.06 	 0.182331 	 261.865 	 7.71374e+47 	 2.38149e+19 	 1.16945e+14 	 465 	 0.0668387 	 0.000175633 	 0.240581
356859 	 8.89012 	 2.59672 	 43.3089 	 5450.03 	 5.62005 	 262.129 	 1.47005e+48 	 3.05998e+18 	 3.60099e+15 	 789 	 0.0668387 	 0.000175263 	 0.448722
359377 	 8.90844 	 2.6098 	 42.8515 	 5411.05 	 5.48693 	 262.393 	 1.46198e+48 	 3.12745e+18 	 3.51216e+15 	 790 	 0.0668387 	 0.000172477 	 0.447382
361912 	 8.92685 	 2.62297 	 42.4081 	 5374.7 	 5.36279 	 262.655 	 1.45459e+48 	 3.19425e+18 	 3.42928e+15 	 791 	 0.0668387 	 0.000170069 	 0.446034
364193 	 8.94338 	 2.64486 	 21.2937 	 1372.19 	 0.175336 	 262.388 	 7.64568e+47 	 2.48167e+19 	 1.12234e+14 	 464 	 0.0668387 	 0.000167223 	 0.239645
364466 	 8.94536 	 2.6416 	 42.035 	 5355.31 	 5.27719 	 262.648 	 1.45032e+48 	 3.23397e+18 	 3.37462e+15 	 792 	 0.0668387 	 0.000166643 	 0.445493
367030 	 8.96395 	 2.65494 	 41.6016 	 5319.54 	 5.15834 	 262.907 	 1.44307e+48 	 3.30263e+18 	 3.29537e+15 	 793 	 0.0668387 	 0.000164323 	 0.444133
369613 	 8.98263 	 2.66838 	 41.1613 	 5281.07 	 5.03514 	 263.166 	 1.43507e+48 	 3.37549e+18 	 3.21351e+15 	 794 	 0.0668387 	 0.000162034 	 0.442765
372056 	 9.00027 	 2.69138 	 20.7552 	 1360.57 	 0.16835 	 262.903 	 7.57329e+47 	 2.58803e+19 	 1.07551e+14 	 463 	 0.0668387 	 0.000158907 	 0.238679
372214 	 9.00141 	 2.68729 	 40.8167 	 5266.38 	 4.96512 	 263.159 	 1.43208e+48 	 3.41317e+18 	 3.1689e+15 	 795 	 0.0668387 	 0.000158772 	 0.442193
374826 	 9.02027 	 2.70091 	 40.3758 	 5225.8 	 4.84079 	 263.415 	 1.42348e+48 	 3.49074e+18 	 3.08655e+15 	 796 	 0.0668387 	 0.000156566 	 0.440813
377458 	 9.03924 	 2.71463 	 39.9487 	 5187.91 	 4.72491 	 263.669 	 1.41558e+48 	 3.56758e+18 	 3.00976e+15 	 797 	 0.0668387 	 0.000154083 	 0.439426
380077 	 9.05807 	 2.73883 	 20.2248 	 1348.22 	 0.161393 	 263.411 	 7.49674e+47 	 2.70098e+19 	 1.02908e+14 	 462 	 0.0668387 	 0.000151308 	 0.237683
380109 	 9.0583 	 2.73382 	 39.6008 	 5169.81 	 4.65105 	 263.663 	 1.41169e+48 	 3.61119e+18 	 2.96278e+15 	 798 	 0.0668387 	 0.000151282 	 0.438824
382771 	 9.07745 	 2.74772 	 39.1832 	 5132.49 	 4.54013 	 263.914 	 1.40392e+48 	 3.69025e+18 	 2.88937e+15 	 799 	 0.0668387 	 0.000148886 	 0.437425
385453 	 9.0967 	 2.76173 	 38.7585 	 5092.47 	 4.42535 	 264.165 	 1.39539e+48 	 3.77429e+18 	 2.81365e+15 	 800 	 0.0668387 	 0.000146821 	 0.436019
388155 	 9.11606 	 2.77585 	 38.3475 	 5055.15 	 4.31855 	 264.414 	 1.38757e+48 	 3.85743e+18 	 2.74316e+15 	 801 	 0.0668387 	 0.000144785 	 0.434606
388259 	 9.11681 	 2.78197 	 19.7917 	 1347.29 	 0.158168 	 264.159 	 7.49062e+47 	 2.7935e+19 	 1.00566e+14 	 461 	 0.0668387 	 0.000144077 	 0.237547
390869 	 9.13551 	 2.79542 	 38.0124 	 5036.91 	 4.24985 	 264.406 	 1.38364e+48 	 3.90508e+18 	 2.6996e+15 	 802 	 0.0668387 	 0.000141873 	 0.43397
393603 	 9.15506 	 2.80973 	 37.6003 	 4997.46 	 4.14205 	 264.653 	 1.37521e+48 	 3.9939e+18 	 2.62867e+15 	 803 	 0.0668387 	 0.000139909 	 0.432546
396358 	 9.17473 	 2.82416 	 37.2015 	 4960.75 	 4.04187 	 264.898 	 1.3675e+48 	 4.08169e+18 	 2.56272e+15 	 804 	 0.0668387 	 0.000137692 	 0.431114
396609 	 9.17652 	 2.83132 	 19.2821 	 1334.4 	 0.151441 	 264.647 	 7.41069e+47 	 2.91648e+19 	 9.61113e+13 	 460 	 0.0668387 	 0.000136916 	 0.236476
399125 	 9.19448 	 2.84404 	 36.8726 	 4941.71 	 3.97534 	 264.891 	 1.36336e+48 	 4.13351e+18 	 2.5206e+15 	 805 	 0.0668387 	 0.000135195 	 0.430449
401913 	 9.21435 	 2.85866 	 36.4726 	 4902.86 	 3.87417 	 265.133 	 1.35503e+48 	 4.22741e+18 	 2.45421e+15 	 806 	 0.0668387 	 0.000133055 	 0.429006
404722 	 9.23433 	 2.8734 	 36.0757 	 4864.02 	 3.77498 	 265.375 	 1.34667e+48 	 4.32378e+18 	 2.38919e+15 	 807 	 0.0668387 	 0.000131214 	 0.427556
405130 	 9.23722 	 2.88166 	 18.7802 	 1320.81 	 0.144771 	 265.128 	 7.32678e+47 	 3.0473e+19 	 9.17116e+13 	 459 	 0.0668387 	 0.000130375 	 0.235377
407545 	 9.2544 	 2.8936 	 35.7627 	 4846.88 	 3.7158 	 265.368 	 1.34306e+48 	 4.37657e+18 	 2.3518e+15 	 808 	 0.0668387 	 0.000128834 	 0.426862
410389 	 9.27459 	 2.90855 	 35.3745 	 4808.64 	 3.62095 	 265.607 	 1.33484e+48 	 4.47587e+18 	 2.28971e+15 	 809 	 0.0668387 	 0.000126795 	 0.425402
413254 	 9.2949 	 2.92362 	 34.9893 	 4770.42 	 3.52797 	 265.845 	 1.32659e+48 	 4.57777e+18 	 2.22892e+15 	 810 	 0.0668387 	 0.000125043 	 0.423934
413826 	 9.29895 	 2.93304 	 18.3053 	 1309.3 	 0.138911 	 265.601 	 7.25441e+47 	 3.17642e+19 	 8.78419e+13 	 458 	 0.0668387 	 0.000124148 	 0.23425
416135 	 9.31531 	 2.94416 	 34.6815 	 4752.44 	 3.47054 	 265.838 	 1.32275e+48 	 4.63537e+18 	 2.19269e+15 	 811 	 0.0668387 	 0.000122521 	 0.423212
419036 	 9.33584 	 2.95944 	 34.2948 	 4712.05 	 3.37674 	 266.073 	 1.31386e+48 	 4.74458e+18 	 2.13154e+15 	 812 	 0.0668387 	 0.000120831 	 0.421734
421960 	 9.35649 	 2.97485 	 33.921 	 4674.45 	 3.28974 	 266.307 	 1.30573e+48 	 4.85249e+18 	 2.0748e+15 	 813 	 0.0668387 	 0.000118916 	 0.420249
422704 	 9.36174 	 2.98547 	 17.8184 	 1294.38 	 0.132384 	 266.068 	 7.16311e+47 	 3.32406e+19 	 8.35682e+13 	 457 	 0.0668387 	 0.000117972 	 0.233095
424900 	 9.37724 	 2.99574 	 33.6181 	 4655.56 	 3.23399 	 266.3 	 1.30163e+48 	 4.91557e+18 	 2.03969e+15 	 814 	 0.0668387 	 0.000116756 	 0.4195
427861 	 9.39812 	 3.01137 	 33.2426 	 4615.79 	 3.14619 	 266.532 	 1.29285e+48 	 5.0314e+18 	 1.98259e+15 	 815 	 0.0668387 	 0.000114907 	 0.418004
430845 	 9.41913 	 3.02714 	 32.8799 	 4578.83 	 3.06487 	 266.763 	 1.28482e+48 	 5.14573e+18 	 1.92968e+15 	 816 	 0.0668387 	 0.00011332 	 0.416503
431768 	 9.42561 	 3.03899 	 17.3582 	 1281.63 	 0.126655 	 266.527 	 7.0838e+47 	 3.46998e+19 	 7.98139e+13 	 456 	 0.0668387 	 0.000112335 	 0.231912
433847 	 9.44024 	 3.04838 	 32.5816 	 4559 	 3.01075 	 266.756 	 1.28045e+48 	 5.2149e+18 	 1.89565e+15 	 817 	 0.0668387 	 0.000111028 	 0.415726
436870 	 9.46148 	 3.06438 	 32.2169 	 4519.86 	 2.92865 	 266.984 	 1.27177e+48 	 5.33781e+18 	 1.84238e+15 	 818 	 0.0668387 	 0.000109497 	 0.414214
439917 	 9.48286 	 3.08052 	 31.865 	 4483.54 	 2.85272 	 267.211 	 1.26386e+48 	 5.45899e+18 	 1.79309e+15 	 819 	 0.0668387 	 0.000107985 	 0.412695
441024 	 9.49061 	 3.09364 	 16.9053 	 1268.3 	 0.121003 	 266.979 	 7.00128e+47 	 3.62487e+19 	 7.61229e+13 	 455 	 0.0668387 	 0.000106739 	 0.230702
442983 	 9.50435 	 3.10214 	 31.571 	 4462.74 	 2.80016 	 267.204 	 1.25921e+48 	 5.53497e+18 	 1.7601e+15 	 820 	 0.0668387 	 0.000105797 	 0.411891
446070 	 9.52597 	 3.11852 	 31.2169 	 4424.24 	 2.72347 	 267.428 	 1.25064e+48 	 5.66546e+18 	 1.71046e+15 	 821 	 0.0668387 	 0.000104338 	 0.410363
449182 	 9.54773 	 3.13504 	 30.8656 	 4385.77 	 2.64841 	 267.652 	 1.24205e+48 	 5.79954e+18 	 1.66193e+15 	 822 	 0.0668387 	 0.00010268 	 0.408828
450477 	 9.55676 	 3.14944 	 16.4596 	 1254.4 	 0.115437 	 267.424 	 6.91562e+47 	 3.78943e+19 	 7.25006e+13 	 454 	 0.0668387 	 0.000101632 	 0.229465
452314 	 9.56961 	 3.15705 	 30.5754 	 4363.94 	 2.5974 	 267.645 	 1.23709e+48 	 5.8833e+18 	 1.62995e+15 	 823 	 0.0668387 	 0.000100808 	 0.407998
455468 	 9.59163 	 3.17382 	 30.2416 	 4328.89 	 2.53002 	 267.866 	 1.22943e+48 	 6.01622e+18 	 1.58637e+15 	 824 	 0.0668387 	 9.92058e-05 	 0.406453
458648 	 9.61378 	 3.19074 	 29.9004 	 4291.08 	 2.46 	 268.086 	 1.22095e+48 	 6.15864e+18 	 1.5412e+15 	 825 	 0.0668387 	 9.78349e-05 	 0.404901
460132 	 9.62411 	 3.20644 	 16.0212 	 1239.96 	 0.109968 	 267.862 	 6.82696e+47 	 3.96437e+19 	 6.89527e+13 	 453 	 0.0668387 	 9.67668e-05 	 0.228202
461849 	 9.63607 	 3.21316 	 29.6238 	 4271.03 	 2.41445 	 268.08 	 1.21648e+48 	 6.24476e+18 	 1.5127e+15 	 826 	 0.0668387 	 9.58434e-05 	 0.404046
465072 	 9.6585 	 3.23035 	 29.2802 	 4231 	 2.34382 	 268.297 	 1.20732e+48 	 6.39851e+18 	 1.46726e+15 	 827 	 0.0668387 	 9.45196e-05 	 0.402485
468322 	 9.68107 	 3.24768 	 28.9589 	 4196.68 	 2.28249 	 268.513 	 1.19976e+48 	 6.54347e+18 	 1.42771e+15 	 828 	 0.0668387 	 9.30124e-05 	 0.400918
469997 	 9.69269 	 3.26467 	 15.5898 	 1224.98 	 0.104605 	 268.292 	 6.73542e+47 	 4.15047e+19 	 6.54851e+13 	 452 	 0.0668387 	 9.19319e-05 	 0.226912
471594 	 9.70378 	 3.27053 	 28.6757 	 4172.7 	 2.23436 	 268.507 	 1.19415e+48 	 6.64547e+18 	 1.39764e+15 	 829 	 0.0668387 	 9.13103e-05 	 0.400036
474889 	 9.72663 	 3.28814 	 28.3517 	 4136.16 	 2.17233 	 268.721 	 1.18591e+48 	 6.8024e+18 	 1.35775e+15 	 830 	 0.0668387 	 8.98532e-05 	 0.39846
478212 	 9.74964 	 3.30591 	 28.0303 	 4099.68 	 2.11165 	 268.934 	 1.17766e+48 	 6.96364e+18 	 1.31878e+15 	 831 	 0.0668387 	 8.86088e-05 	 0.396877
480078 	 9.76254 	 3.32417 	 15.175 	 1210.97 	 0.0996633 	 268.717 	 6.64926e+47 	 4.3406e+19 	 6.22928e+13 	 451 	 0.0668387 	 8.75216e-05 	 0.225597
481559 	 9.7728 	 3.3292 	 27.7598 	 4077.42 	 2.06858 	 268.928 	 1.17252e+48 	 7.06925e+18 	 1.29192e+15 	 832 	 0.0668387 	 8.67947e-05 	 0.395971
484929 	 9.7961 	 3.34726 	 27.4454 	 4041.55 	 2.0109 	 269.138 	 1.16439e+48 	 7.23629e+18 	 1.25491e+15 	 833 	 0.0668387 	 8.55926e-05 	 0.394379
488328 	 9.81956 	 3.36548 	 27.1237 	 4002.89 	 1.951 	 269.347 	 1.15543e+48 	 7.41586e+18 	 1.21658e+15 	 834 	 0.0668387 	 8.42213e-05 	 0.392781
490380 	 9.8337 	 3.38499 	 14.7578 	 1194.98 	 0.0945281 	 269.134 	 6.55232e+47 	 4.55117e+19 	 5.89915e+13 	 450 	 0.0668387 	 8.31358e-05 	 0.224256
491752 	 9.84317 	 3.38922 	 26.8656 	 3982.33 	 1.9126 	 269.342 	 1.15076e+48 	 7.52511e+18 	 1.19266e+15 	 835 	 0.0668387 	 8.26724e-05 	 0.39185
495200 	 9.86693 	 3.40775 	 26.5507 	 3944.27 	 1.85565 	 269.549 	 1.14192e+48 	 7.71147e+18 	 1.15626e+15 	 836 	 0.0668387 	 8.15252e-05 	 0.390243
498678 	 9.89087 	 3.42645 	 26.2479 	 3909.15 	 1.80333 	 269.754 	 1.1339e+48 	 7.8946e+18 	 1.12281e+15 	 837 	 0.0668387 	 8.02155e-05 	 0.38863
500911 	 9.90621 	 3.44716 	 14.3569 	 1180.04 	 0.089811 	 269.544 	 6.46117e+47 	 4.76648e+19 	 5.59624e+13 	 449 	 0.0668387 	 7.91367e-05 	 0.222889
502182 	 9.91496 	 3.45067 	 25.9922 	 3887.42 	 1.76593 	 269.749 	 1.12886e+48 	 8.01617e+18 	 1.09954e+15 	 838 	 0.0668387 	 7.87366e-05 	 0.387675
505711 	 9.93921 	 3.46969 	 25.6864 	 3850.03 	 1.71304 	 269.952 	 1.12013e+48 	 8.21511e+18 	 1.0658e+15 	 839 	 0.0668387 	 7.74698e-05 	 0.386053
509271 	 9.96364 	 3.48888 	 25.3829 	 3812.71 	 1.66139 	 270.155 	 1.11139e+48 	 8.41991e+18 	 1.03289e+15 	 840 	 0.0668387 	 7.6221e-05 	 0.384426
511678 	 9.98012 	 3.51073 	 13.9629 	 1164.66 	 0.0852119 	 269.948 	 6.36772e+47 	 4.99552e+19 	 5.30172e+13 	 448 	 0.0668387 	 7.51568e-05 	 0.221497
512859 	 9.98823 	 3.5136 	 25.1293 	 3789.75 	 1.625 	 270.149 	 1.10596e+48 	 8.55571e+18 	 1.01029e+15 	 841 	 0.0668387 	 7.48108e-05 	 0.383446
516473 	 10.013 	 3.53312 	 24.8323 	 3753.04 	 1.576 	 270.349 	 1.09735e+48 	 8.76867e+18 	 9.79103e+14 	 842 	 0.0668387 	 7.36029e-05 	 0.38181
520118 	 10.0379 	 3.55283 	 24.5471 	 3719.29 	 1.53114 	 270.548 	 1.08956e+48 	 8.97742e+18 	 9.50532e+14 	 843 	 0.0668387 	 7.25747e-05 	 0.380168
522688 	 10.0555 	 3.57575 	 13.5757 	 1148.85 	 0.0807347 	 270.345 	 6.27207e+47 	 5.23938e+19 	 5.01578e+13 	 447 	 0.0668387 	 7.15295e-05 	 0.220081
523794 	 10.063 	 3.57808 	 24.3049 	 3697.98 	 1.49868 	 270.543 	 1.08459e+48 	 9.11838e+18 	 9.30401e+14 	 844 	 0.0668387 	 7.10674e-05 	 0.379165
527496 	 10.0883 	 3.59813 	 24.0165 	 3661.96 	 1.45324 	 270.74 	 1.07609e+48 	 9.3458e+18 	 9.01534e+14 	 845 	 0.0668387 	 7.00735e-05 	 0.377514
531231 	 10.1138 	 3.61837 	 23.7303 	 3626.01 	 1.40889 	 270.935 	 1.06758e+48 	 9.57993e+18 	 8.73389e+14 	 846 	 0.0668387 	 6.89356e-05 	 0.375859
533949 	 10.1323 	 3.64226 	 13.2046 	 1134.24 	 0.076653 	 270.736 	 6.183e+47 	 5.48763e+19 	 4.75533e+13 	 446 	 0.0668387 	 6.79169e-05 	 0.21864
534997 	 10.1395 	 3.64417 	 23.4898 	 3603.43 	 1.37727 	 270.93 	 1.06219e+48 	 9.73791e+18 	 8.53802e+14 	 847 	 0.0668387 	 6.76511e-05 	 0.374832
538791 	 10.1653 	 3.66478 	 23.2098 	 3568.09 	 1.33524 	 271.123 	 1.05381e+48 	 9.98147e+18 	 8.27157e+14 	 848 	 0.0668387 	 6.65502e-05 	 0.373168
542619 	 10.1914 	 3.68559 	 22.9319 	 3532.84 	 1.29423 	 271.316 	 1.04542e+48 	 1.02322e+19 	 8.01184e+14 	 849 	 0.0668387 	 6.56144e-05 	 0.371498
545470 	 10.2107 	 3.71032 	 12.8311 	 1117.7 	 0.0724302 	 271.12 	 6.08352e+47 	 5.76354e+19 	 4.48699e+13 	 445 	 0.0668387 	 6.44778e-05 	 0.217174
546481 	 10.2176 	 3.71196 	 22.7021 	 3511.87 	 1.26607 	 271.311 	 1.04047e+48 	 1.03967e+19 	 7.8377e+14 	 850 	 0.0668387 	 6.42396e-05 	 0.370448
550370 	 10.244 	 3.73314 	 22.4208 	 3474.3 	 1.22463 	 271.501 	 1.03134e+48 	 1.06708e+19 	 7.57586e+14 	 851 	 0.0668387 	 6.33349e-05 	 0.368771
554296 	 10.2706 	 3.75454 	 22.151 	 3439.74 	 1.18677 	 271.69 	 1.02307e+48 	 1.09397e+19 	 7.33653e+14 	 852 	 0.0668387 	 6.22974e-05 	 0.367088
557259 	 10.2907 	 3.77998 	 12.4734 	 1102.4 	 0.068592 	 271.497 	 5.99096e+47 	 6.04463e+19 	 4.24332e+13 	 444 	 0.0668387 	 6.1346e-05 	 0.215684
558256 	 10.2975 	 3.78151 	 21.913 	 3414.5 	 1.15683 	 271.685 	 1.01681e+48 	 1.11394e+19 	 7.15159e+14 	 853 	 0.0668387 	 6.11269e-05 	 0.366015
562246 	 10.3245 	 3.8033 	 21.6491 	 3380.54 	 1.12105 	 271.872 	 1.00866e+48 	 1.14199e+19 	 6.92562e+14 	 854 	 0.0668387 	 6.01229e-05 	 0.364324
566274 	 10.3518 	 3.82532 	 21.3872 	 3346.68 	 1.08615 	 272.057 	 1.00051e+48 	 1.17087e+19 	 6.70545e+14 	 855 	 0.0668387 	 5.92707e-05 	 0.362628
569324 	 10.3724 	 3.85129 	 12.1223 	 1086.78 	 0.0648748 	 271.868 	 5.89682e+47 	 6.34361e+19 	 4.00789e+13 	 443 	 0.0668387 	 5.82234e-05 	 0.214171
570338 	 10.3792 	 3.85291 	 21.1689 	 3325.95 	 1.06177 	 272.052 	 9.95559e+47 	 1.19022e+19 	 6.55502e+14 	 856 	 0.0668387 	 5.80166e-05 	 0.361533
574432 	 10.4069 	 3.87535 	 20.9033 	 3289.75 	 1.02644 	 272.236 	 9.86652e+47 	 1.2219e+19 	 6.33268e+14 	 857 	 0.0668387 	 5.71924e-05 	 0.359829
578567 	 10.4348 	 3.89801 	 20.6397 	 3253.65 	 0.992047 	 272.418 	 9.77738e+47 	 1.25459e+19 	 6.11635e+14 	 858 	 0.0668387 	 5.6246e-05 	 0.35812
581675 	 10.4557 	 3.92431 	 11.7778 	 1070.89 	 0.0612836 	 272.232 	 5.80132e+47 	 6.66162e+19 	 3.78096e+13 	 442 	 0.0668387 	 5.53812e-05 	 0.212633
582738 	 10.4629 	 3.92626 	 20.4222 	 3231.52 	 0.968259 	 272.413 	 9.72325e+47 	 1.27655e+19 	 5.9698e+14 	 859 	 0.0668387 	 5.51792e-05 	 0.357003
586943 	 10.4912 	 3.94936 	 20.1735 	 3198.96 	 0.937916 	 272.594 	 9.64421e+47 	 1.3089e+19 	 5.7789e+14 	 860 	 0.0668387 	 5.42632e-05 	 0.355286
591189 	 10.5198 	 3.97269 	 19.9175 	 3163.56 	 0.906226 	 272.773 	 9.55624e+47 	 1.34409e+19 	 5.57997e+14 	 861 	 0.0668387 	 5.336e-05 	 0.353564
594322 	 10.5408 	 3.99911 	 11.4399 	 1054.74 	 0.0578187 	 272.59 	 5.70454e+47 	 7.00015e+19 	 3.5625e+13 	 441 	 0.0668387 	 5.25455e-05 	 0.211072
595474 	 10.5486 	 4.00163 	 19.7004 	 3140 	 0.883032 	 272.768 	 9.49738e+47 	 1.369e+19 	 5.43726e+14 	 862 	 0.0668387 	 5.23424e-05 	 0.352426
599793 	 10.5776 	 4.02543 	 19.4498 	 3105.19 	 0.853132 	 272.945 	 9.41061e+47 	 1.40583e+19 	 5.24974e+14 	 863 	 0.0668387 	 5.14682e-05 	 0.350696
604156 	 10.6069 	 4.04948 	 19.2104 	 3073.44 	 0.826019 	 273.122 	 9.33277e+47 	 1.44177e+19 	 5.07962e+14 	 864 	 0.0668387 	 5.07275e-05 	 0.348962
